220 0 0 1
3881 1 1 0
3882 1 1 0
3883 1 1 0
3884 1 1 0
3885 1 1 0
3886 1 1 0
3887 1 1 0
3888 1 1 0
3889 1 1 0
3890 1 1 0
3891 1 1 0
3892 1 1 0
3893 1 1 0
3894 1 1 0
3895 1 1 0
3896 1 1 0
3897 1 1 0
3898 1 1 0
3899 1 1 0
3900 1 1 0
3901 1 1 0
3902 1 1 0
3903 1 1 0
3904 1 1 0
3905 1 1 0
3906 1 1 0
3907 1 1 0
3908 1 1 0
3909 1 1 0
3910 1 1 0
3911 1 1 0
3912 1 1 0
3913 1 1 0
3914 1 1 0
3915 1 1 0
3916 1 1 0
3917 1 1 0
3918 1 1 0
3919 1 1 0
3920 1 1 0
3921 1 1 0
3922 1 1 0
3923 1 1 0
3924 1 1 0
3925 1 1 0
3926 1 1 0
3927 1 1 0
3928 1 1 0
3929 1 1 0
3930 1 1 0
3931 1 1 0
3932 1 1 0
3933 1 1 0
3934 1 1 0
3935 1 1 0
3936 1 1 0
3937 1 1 0
3938 1 1 0
3939 1 1 0
3940 1 1 0
3941 1 1 0
3942 1 1 0
3943 1 1 0
3944 1 1 0
3945 1 1 0
3946 1 1 0
3947 1 1 0
3948 1 1 0
3949 1 1 0
3950 1 1 0
3951 1 1 0
3952 1 1 0
3953 1 1 0
3954 1 1 0
3955 1 1 0
3956 1 1 0
3957 1 1 0
3958 1 1 0
3959 1 1 0
3960 1 1 0
7842 1 1 0
7843 1 1 0
7844 1 1 0
7845 1 1 0
7846 1 1 0
7847 1 1 0
7848 1 1 0
7849 1 1 0
7850 1 1 0
7851 1 1 0
7852 1 1 0
7853 1 1 0
7854 1 1 0
7855 1 1 0
7856 1 1 0
7857 1 1 0
7858 1 1 0
7859 1 1 0
7860 1 1 0
7861 1 1 0
7862 1 1 0
7863 1 1 0
7864 1 1 0
7865 1 1 0
7866 1 1 0
7867 1 1 0
7868 1 1 0
7869 1 1 0
7870 1 1 0
7871 1 1 0
7872 1 1 0
7873 1 1 0
7874 1 1 0
